id,skill,category,confidence score
4b0372391ce9020975e9fac24c0b30ba,barbie®,Organization,0.51
4b0372391ce9020975e9fac24c0b30ba,hot wheels,Organization,0.5
4b0372391ce9020975e9fac24c0b30ba,american girl,Organization,0.48
4b0372391ce9020975e9fac24c0b30ba,fisher-price,Organization,0.6
4b0372391ce9020975e9fac24c0b30ba,thomas & friends,Organization,0.54
4b0372391ce9020975e9fac24c0b30ba,gaming,Skill,0.99
4b0372391ce9020975e9fac24c0b30ba,40,Quantity,0.8
4b0372391ce9020975e9fac24c0b30ba,150,Quantity,0.8
4b0372391ce9020975e9fac24c0b30ba,collaboration,Skill,0.88
4b0372391ce9020975e9fac24c0b30ba,1945,DateTime,0.8
4b0372391ce9020975e9fac24c0b30ba,mattel,Person,0.88
4b0372391ce9020975e9fac24c0b30ba,partner,PersonType,0.82
4b0372391ce9020975e9fac24c0b30ba,https://jobs.mattel.com/,URL,0.8
4b0372391ce9020975e9fac24c0b30ba,www.instagram.com/mattelcareers.,URL,0.8
4b0372391ce9020975e9fac24c0b30ba,mattel,Organization,0.53
4b0372391ce9020975e9fac24c0b30ba,employer,PersonType,0.9
4b0372391ce9020975e9fac24c0b30ba,veterans,PersonType,0.45
968161a5b323139f074d3b31a34702f1,data scientist,PersonType,0.85
968161a5b323139f074d3b31a34702f1,raleigh,Location,0.73
968161a5b323139f074d3b31a34702f1,nc,Organization,0.31
968161a5b323139f074d3b31a34702f1,genworth,Organization,0.5
968161a5b323139f074d3b31a34702f1,data,Skill,0.64
968161a5b323139f074d3b31a34702f1,big data data science,Skill,0.97
968161a5b323139f074d3b31a34702f1,data scientist,PersonType,0.97
968161a5b323139f074d3b31a34702f1,analytical,Skill,0.87
968161a5b323139f074d3b31a34702f1,business,Skill,0.7
968161a5b323139f074d3b31a34702f1,intelligence,Skill,0.64
968161a5b323139f074d3b31a34702f1,partners,PersonType,0.6
968161a5b323139f074d3b31a34702f1,marketing,Skill,0.75
968161a5b323139f074d3b31a34702f1,customer experience,Skill,0.73
968161a5b323139f074d3b31a34702f1,pricing,Skill,0.64
968161a5b323139f074d3b31a34702f1,data,Skill,0.39
968161a5b323139f074d3b31a34702f1,dashboards,Skill,0.45
968161a5b323139f074d3b31a34702f1,genworth,Organization,0.68
968161a5b323139f074d3b31a34702f1,customers,PersonType,0.55
968161a5b323139f074d3b31a34702f1,data scientist,PersonType,0.84
968161a5b323139f074d3b31a34702f1,senior manager,PersonType,0.56
968161a5b323139f074d3b31a34702f1,data science,Skill,0.66
968161a5b323139f074d3b31a34702f1,predictive analytics,Skill,0.83
968161a5b323139f074d3b31a34702f1,forecasting,Skill,0.52
968161a5b323139f074d3b31a34702f1,support,Skill,0.52
968161a5b323139f074d3b31a34702f1,modeling,Skill,0.75
968161a5b323139f074d3b31a34702f1,research,Skill,0.71
968161a5b323139f074d3b31a34702f1,models,Skill,0.87
968161a5b323139f074d3b31a34702f1,clustering segmentation,Skill,0.9
968161a5b323139f074d3b31a34702f1,segmentation,Skill,0.47
968161a5b323139f074d3b31a34702f1,marketing,Skill,0.54
968161a5b323139f074d3b31a34702f1,sales,Skill,0.51
968161a5b323139f074d3b31a34702f1,business,Skill,0.51
968161a5b323139f074d3b31a34702f1,insights,Skill,0.84
968161a5b323139f074d3b31a34702f1,decision making,Skill,0.91
968161a5b323139f074d3b31a34702f1,ml,Skill,0.86
968161a5b323139f074d3b31a34702f1,ml,Quantity,0.8
968161a5b323139f074d3b31a34702f1,statistical modeling,Skill,0.95
968161a5b323139f074d3b31a34702f1,bi.,Quantity,0.8
968161a5b323139f074d3b31a34702f1,monthly,DateTime,0.8
968161a5b323139f074d3b31a34702f1,business intelligence,Skill,0.63
968161a5b323139f074d3b31a34702f1,dashboards,Skill,0.43
968161a5b323139f074d3b31a34702f1,automated reports,Skill,0.76
968161a5b323139f074d3b31a34702f1,partner,PersonType,0.59
968161a5b323139f074d3b31a34702f1,enterprise data management,Skill,0.57
968161a5b323139f074d3b31a34702f1,evaluation,Skill,0.53
968161a5b323139f074d3b31a34702f1,mentorship,Skill,0.86
968161a5b323139f074d3b31a34702f1,partner,PersonType,0.55
968161a5b323139f074d3b31a34702f1,marketing,Skill,0.98
968161a5b323139f074d3b31a34702f1,customer solutions,Skill,0.95
968161a5b323139f074d3b31a34702f1,underwriting,Skill,0.94
968161a5b323139f074d3b31a34702f1,loss mitigation,Skill,0.76
968161a5b323139f074d3b31a34702f1,pricing,Skill,0.95
968161a5b323139f074d3b31a34702f1,collaborate,Skill,0.67
968161a5b323139f074d3b31a34702f1,development planning,Skill,0.57
968161a5b323139f074d3b31a34702f1,projects,Skill,0.55
968161a5b323139f074d3b31a34702f1,business,Skill,0.57
968161a5b323139f074d3b31a34702f1,exploratory analysis datasets,Skill,0.61
968161a5b323139f074d3b31a34702f1,ml,Quantity,0.8
968161a5b323139f074d3b31a34702f1,structured,Skill,0.99
968161a5b323139f074d3b31a34702f1,unstructured data,Skill,0.93
968161a5b323139f074d3b31a34702f1,predictive models,Skill,0.71
968161a5b323139f074d3b31a34702f1,optimize decision making,Skill,0.64
968161a5b323139f074d3b31a34702f1,communicate,Skill,0.62
968161a5b323139f074d3b31a34702f1,non,Skill,0.6
968161a5b323139f074d3b31a34702f1,analytical,Skill,0.55
968161a5b323139f074d3b31a34702f1,business,Skill,0.55
968161a5b323139f074d3b31a34702f1,executive,PersonType,0.61
968161a5b323139f074d3b31a34702f1,decision makers,PersonType,0.64
968161a5b323139f074d3b31a34702f1,methods,Skill,0.97
968161a5b323139f074d3b31a34702f1,analytical models,Skill,0.7
968161a5b323139f074d3b31a34702f1,business acumen,Skill,0.94
968161a5b323139f074d3b31a34702f1,insurance,Skill,0.55
968161a5b323139f074d3b31a34702f1,degree,Quantity,0.8
968161a5b323139f074d3b31a34702f1,4+ years business analytics business support functions business acumen along strong understanding statistical modeling / machine learning (ml),Quantity,0.8
968161a5b323139f074d3b31a34702f1,business analytics,Skill,0.61
968161a5b323139f074d3b31a34702f1,business,Skill,0.61
968161a5b323139f074d3b31a34702f1,business acumen,Skill,0.94
968161a5b323139f074d3b31a34702f1,statistical modeling,Skill,0.99
968161a5b323139f074d3b31a34702f1,machine learning,Skill,0.98
968161a5b323139f074d3b31a34702f1,forecasting,Skill,0.69
968161a5b323139f074d3b31a34702f1,analytics,Skill,0.72
968161a5b323139f074d3b31a34702f1,logistic regression,Skill,1.0
968161a5b323139f074d3b31a34702f1,time series,Skill,1.0
968161a5b323139f074d3b31a34702f1,forecasting,Skill,1.0
968161a5b323139f074d3b31a34702f1,optimization,Skill,1.0
968161a5b323139f074d3b31a34702f1,predictive modeling,Skill,1.0
968161a5b323139f074d3b31a34702f1,ml,Quantity,0.8
968161a5b323139f074d3b31a34702f1,ml,Quantity,0.8
968161a5b323139f074d3b31a34702f1,programming,Skill,0.59
968161a5b323139f074d3b31a34702f1,1,Quantity,0.8
968161a5b323139f074d3b31a34702f1,one,Quantity,0.8
968161a5b323139f074d3b31a34702f1,statistical,Skill,0.62
968161a5b323139f074d3b31a34702f1,languages,Skill,0.53
968161a5b323139f074d3b31a34702f1,cloud,Skill,0.65
968161a5b323139f074d3b31a34702f1,2,Quantity,0.8
968161a5b323139f074d3b31a34702f1,one,Quantity,0.8
968161a5b323139f074d3b31a34702f1,database,Skill,0.63
968161a5b323139f074d3b31a34702f1,query management,Skill,0.71
968161a5b323139f074d3b31a34702f1,visualization,Skill,0.54
968161a5b323139f074d3b31a34702f1,degree,Quantity,0.8
968161a5b323139f074d3b31a34702f1,cleaning,Skill,0.51
968161a5b323139f074d3b31a34702f1,wrangling,Skill,0.55
968161a5b323139f074d3b31a34702f1,coding programming,Skill,0.8
968161a5b323139f074d3b31a34702f1,business analytics,Skill,0.67
968161a5b323139f074d3b31a34702f1,data analysis,Skill,0.55
968161a5b323139f074d3b31a34702f1,hadoop,Product,0.45
968161a5b323139f074d3b31a34702f1,"genworth financial, inc",Organization,0.77
968161a5b323139f074d3b31a34702f1,richmond,Location,0.93
968161a5b323139f074d3b31a34702f1,virginia,Location,0.52
968161a5b323139f074d3b31a34702f1,genworth,Location,0.5
968161a5b323139f074d3b31a34702f1,1871,DateTime,0.8
968161a5b323139f074d3b31a34702f1,genworth mortgage insurance,Organization,0.88
968161a5b323139f074d3b31a34702f1,raleigh,Location,0.88
968161a5b323139f074d3b31a34702f1,north carolina,Location,0.8
968161a5b323139f074d3b31a34702f1,united states,Location,0.89
968161a5b323139f074d3b31a34702f1,canada,Location,0.67
968161a5b323139f074d3b31a34702f1,australia,Location,0.67
968161a5b323139f074d3b31a34702f1,1980,DateTime,0.8
968161a5b323139f074d3b31a34702f1,genworth,Organization,0.49
968161a5b323139f074d3b31a34702f1,mortgage insurance,Skill,0.78
968161a5b323139f074d3b31a34702f1,home,Product,0.5
968161a5b323139f074d3b31a34702f1,first,Quantity,0.8
968161a5b323139f074d3b31a34702f1,mission,Skill,0.73
968161a5b323139f074d3b31a34702f1,employees,PersonType,1.0
968161a5b323139f074d3b31a34702f1,inclusion,Skill,0.81
968161a5b323139f074d3b31a34702f1,employee,PersonType,0.98
968161a5b323139f074d3b31a34702f1,one,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,science,Skill,0.84
86d6492ccf8cae49e6790d5f98145d21,big data management,Skill,0.69
86d6492ccf8cae49e6790d5f98145d21,marketing,Skill,0.84
86d6492ccf8cae49e6790d5f98145d21,sales,Skill,0.72
86d6492ccf8cae49e6790d5f98145d21,machine learning,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,streaming analytics predictive models,Skill,0.95
86d6492ccf8cae49e6790d5f98145d21,saas,Organization,0.71
86d6492ccf8cae49e6790d5f98145d21,data scientist,PersonType,0.72
86d6492ccf8cae49e6790d5f98145d21,technology,Skill,0.64
86d6492ccf8cae49e6790d5f98145d21,san jose,Person,0.4
86d6492ccf8cae49e6790d5f98145d21,data scientist,PersonType,0.8
86d6492ccf8cae49e6790d5f98145d21,data science,Skill,0.81
86d6492ccf8cae49e6790d5f98145d21,research,Skill,0.39
86d6492ccf8cae49e6790d5f98145d21,development,Skill,0.85
86d6492ccf8cae49e6790d5f98145d21,design implementation,Skill,0.84
86d6492ccf8cae49e6790d5f98145d21,ml,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,algorithms,Skill,0.95
86d6492ccf8cae49e6790d5f98145d21,supply chain,Skill,0.72
86d6492ccf8cae49e6790d5f98145d21,data,Skill,0.51
86d6492ccf8cae49e6790d5f98145d21,statistical modeling,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,data mining,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,machine learning,Skill,0.97
86d6492ccf8cae49e6790d5f98145d21,business,Skill,0.68
86d6492ccf8cae49e6790d5f98145d21,data analysis,Skill,0.69
86d6492ccf8cae49e6790d5f98145d21,designing,Skill,0.93
86d6492ccf8cae49e6790d5f98145d21,algorithms,Skill,0.46
86d6492ccf8cae49e6790d5f98145d21,algorithm specifications,Skill,0.77
86d6492ccf8cae49e6790d5f98145d21,optimization,Skill,0.9
86d6492ccf8cae49e6790d5f98145d21,data scientist,PersonType,0.97
86d6492ccf8cae49e6790d5f98145d21,sales,Skill,0.44
86d6492ccf8cae49e6790d5f98145d21,support,Skill,0.73
86d6492ccf8cae49e6790d5f98145d21,objective analyses,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,business,Skill,0.85
86d6492ccf8cae49e6790d5f98145d21,algorithms,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,applications,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,data scientists,PersonType,0.88
86d6492ccf8cae49e6790d5f98145d21,data engineers,PersonType,0.92
86d6492ccf8cae49e6790d5f98145d21,software engineers,PersonType,0.87
86d6492ccf8cae49e6790d5f98145d21,product managers,PersonType,0.93
86d6492ccf8cae49e6790d5f98145d21,data scientist,PersonType,0.92
86d6492ccf8cae49e6790d5f98145d21,machine learning,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,deep learning,Skill,0.92
86d6492ccf8cae49e6790d5f98145d21,statistical modeling,Skill,0.94
86d6492ccf8cae49e6790d5f98145d21,time series modeling forecasting,Skill,0.89
86d6492ccf8cae49e6790d5f98145d21,image recognition,Skill,0.94
86d6492ccf8cae49e6790d5f98145d21,insights,Skill,0.58
86d6492ccf8cae49e6790d5f98145d21,business,Skill,0.51
86d6492ccf8cae49e6790d5f98145d21,business,Skill,0.71
86d6492ccf8cae49e6790d5f98145d21,product,Skill,0.74
86d6492ccf8cae49e6790d5f98145d21,data scientists,PersonType,0.77
86d6492ccf8cae49e6790d5f98145d21,competitor analysis,Skill,0.6
86d6492ccf8cae49e6790d5f98145d21,market gap analysis,Skill,0.78
86d6492ccf8cae49e6790d5f98145d21,analysis,Skill,0.48
86d6492ccf8cae49e6790d5f98145d21,/b tests,Skill,0.73
86d6492ccf8cae49e6790d5f98145d21,product performance,Skill,0.76
86d6492ccf8cae49e6790d5f98145d21,usage metrics,Skill,0.77
86d6492ccf8cae49e6790d5f98145d21,data science,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,automation,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,degree,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,statistics,Skill,0.67
86d6492ccf8cae49e6790d5f98145d21,engineering,Skill,0.81
86d6492ccf8cae49e6790d5f98145d21,machine learning,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,statistics,Skill,0.97
86d6492ccf8cae49e6790d5f98145d21,predictive algorithms,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,2,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,big data analytics,Skill,0.95
86d6492ccf8cae49e6790d5f98145d21,statistical modeling,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,machine learning predictive analysis,Skill,0.87
86d6492ccf8cae49e6790d5f98145d21,1,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,data science,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,retail,Skill,0.91
86d6492ccf8cae49e6790d5f98145d21,supply chain,Skill,0.73
86d6492ccf8cae49e6790d5f98145d21,2,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,software development,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,data science,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,analytics,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,software engineering,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,applications,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,statistics,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,analytical modeling,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,time-series data analysis,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,forecasting modeling,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,machine learning algorithms,Skill,0.89
86d6492ccf8cae49e6790d5f98145d21,deep learning,Skill,0.95
86d6492ccf8cae49e6790d5f98145d21,r,Skill,0.72
86d6492ccf8cae49e6790d5f98145d21,python,Skill,0.73
86d6492ccf8cae49e6790d5f98145d21,programming,Skill,0.53
86d6492ccf8cae49e6790d5f98145d21,linear regression,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,pattern recognition,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,machine learning,Skill,0.99
86d6492ccf8cae49e6790d5f98145d21,cent,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,data visualization,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,big data,Skill,0.97
86d6492ccf8cae49e6790d5f98145d21,distributed data processing,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,message queues,Skill,0.98
86d6492ccf8cae49e6790d5f98145d21,databases,Skill,0.46
86d6492ccf8cae49e6790d5f98145d21,massive parallel processing,Skill,0.85
86d6492ccf8cae49e6790d5f98145d21,micro-batch processing,Skill,0.82
86d6492ccf8cae49e6790d5f98145d21,communication,Skill,0.58
86d6492ccf8cae49e6790d5f98145d21,collaboration,Skill,0.84
86d6492ccf8cae49e6790d5f98145d21,data analysis,Skill,0.79
86d6492ccf8cae49e6790d5f98145d21,agile development,Skill,1.0
86d6492ccf8cae49e6790d5f98145d21,retail solutions,Organization,0.6
86d6492ccf8cae49e6790d5f98145d21,inc,Organization,0.47
86d6492ccf8cae49e6790d5f98145d21,solutions,Organization,0.62
86d6492ccf8cae49e6790d5f98145d21,inc,Organization,0.55
86d6492ccf8cae49e6790d5f98145d21,software-as,Skill,0.71
86d6492ccf8cae49e6790d5f98145d21,supply chain,Skill,0.72
86d6492ccf8cae49e6790d5f98145d21,data,Skill,0.62
86d6492ccf8cae49e6790d5f98145d21,sales,Skill,0.68
86d6492ccf8cae49e6790d5f98145d21,promotion,Skill,0.6
86d6492ccf8cae49e6790d5f98145d21,collaborative,Skill,0.84
86d6492ccf8cae49e6790d5f98145d21,rsi,Organization,0.74
86d6492ccf8cae49e6790d5f98145d21,500,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,23,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,25,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,175,Quantity,0.8
86d6492ccf8cae49e6790d5f98145d21,americas,Location,0.8
86d6492ccf8cae49e6790d5f98145d21,europe,Location,0.66
86d6492ccf8cae49e6790d5f98145d21,san jose,Location,0.86
86d6492ccf8cae49e6790d5f98145d21,ca,Location,0.39
86d6492ccf8cae49e6790d5f98145d21,providence,Location,0.66
86d6492ccf8cae49e6790d5f98145d21,ri,Location,0.83
86d6492ccf8cae49e6790d5f98145d21,bentonville,Location,0.88
86d6492ccf8cae49e6790d5f98145d21,ar,Location,0.75
86d6492ccf8cae49e6790d5f98145d21,minneapolis,Location,0.72
86d6492ccf8cae49e6790d5f98145d21,mn,Location,0.75
86d6492ccf8cae49e6790d5f98145d21,chicago,Location,0.84
86d6492ccf8cae49e6790d5f98145d21,il,Location,0.75
86d6492ccf8cae49e6790d5f98145d21,brentford,Location,0.85
86d6492ccf8cae49e6790d5f98145d21,uk,Location,0.65
86d6492ccf8cae49e6790d5f98145d21,munich,Location,0.8
86d6492ccf8cae49e6790d5f98145d21,germany,Location,0.82
86d6492ccf8cae49e6790d5f98145d21,pune,Location,0.84
86d6492ccf8cae49e6790d5f98145d21,india,Location,0.91
86d6492ccf8cae49e6790d5f98145d21,shanghai,Location,0.93
86d6492ccf8cae49e6790d5f98145d21,china,Location,0.93
86d6492ccf8cae49e6790d5f98145d21,employer,PersonType,0.97
86d6492ccf8cae49e6790d5f98145d21,https://www.retailsolutions.com/privacy-policy/.,URL,0.8
e0c7f91f617c85c92720582ef5ce65a4,data scientist,PersonType,0.95
e0c7f91f617c85c92720582ef5ce65a4,data visualization,Skill,0.93
e0c7f91f617c85c92720582ef5ce65a4,analytical,Skill,0.91
e0c7f91f617c85c92720582ef5ce65a4,-oriented,Skill,0.68
e0c7f91f617c85c92720582ef5ce65a4,problem-solver,Skill,0.85
e0c7f91f617c85c92720582ef5ce65a4,data,PersonType,0.32
e0c7f91f617c85c92720582ef5ce65a4,data scientists,PersonType,0.54
e0c7f91f617c85c92720582ef5ce65a4,data analysts,PersonType,0.58
e0c7f91f617c85c92720582ef5ce65a4,system data,Skill,0.73
e0c7f91f617c85c92720582ef5ce65a4,insights,Skill,0.71
e0c7f91f617c85c92720582ef5ce65a4,customers,PersonType,0.69
e0c7f91f617c85c92720582ef5ce65a4,data scientists,PersonType,0.88
e0c7f91f617c85c92720582ef5ce65a4,analysts,PersonType,0.82
e0c7f91f617c85c92720582ef5ce65a4,build,Skill,0.53
e0c7f91f617c85c92720582ef5ce65a4,algorithms,Skill,0.88
e0c7f91f617c85c92720582ef5ce65a4,business,Skill,0.79
e0c7f91f617c85c92720582ef5ce65a4,sales,Skill,0.94
e0c7f91f617c85c92720582ef5ce65a4,communicator,Skill,0.49
e0c7f91f617c85c92720582ef5ce65a4,communicator,PersonType,0.93
e0c7f91f617c85c92720582ef5ce65a4,data coding,Skill,1.0
e0c7f91f617c85c92720582ef5ce65a4,east coast,Location,0.5
e0c7f91f617c85c92720582ef5ce65a4,candidates,PersonType,0.77
e0c7f91f617c85c92720582ef5ce65a4,seven,Quantity,0.8
e0c7f91f617c85c92720582ef5ce65a4,drive,Skill,0.5
e0c7f91f617c85c92720582ef5ce65a4,transparency,Skill,0.88
e0c7f91f617c85c92720582ef5ce65a4,adaptability,Skill,0.99
e0c7f91f617c85c92720582ef5ce65a4,empathy,Skill,0.95
e0c7f91f617c85c92720582ef5ce65a4,customer commitment,Skill,0.98
e0c7f91f617c85c92720582ef5ce65a4,innovation,Skill,0.96
e0c7f91f617c85c92720582ef5ce65a4,one,Quantity,0.8
e0c7f91f617c85c92720582ef5ce65a4,jersey,Product,0.93
e0c7f91f617c85c92720582ef5ce65a4,recruitment software,Skill,0.7
e0c7f91f617c85c92720582ef5ce65a4,technology,Skill,0.66
e0c7f91f617c85c92720582ef5ce65a4,"4,000",Quantity,0.8
e0c7f91f617c85c92720582ef5ce65a4,customers,PersonType,0.68
e0c7f91f617c85c92720582ef5ce65a4,career,Skill,0.67
e0c7f91f617c85c92720582ef5ce65a4,today,DateTime,0.8
e0c7f91f617c85c92720582ef5ce65a4,data mining,Skill,0.98
e0c7f91f617c85c92720582ef5ce65a4,statistics,Skill,0.97
e0c7f91f617c85c92720582ef5ce65a4,database techniques,Skill,0.66
e0c7f91f617c85c92720582ef5ce65a4,analysis data science,Skill,0.86
e0c7f91f617c85c92720582ef5ce65a4,data quality,Skill,0.56
e0c7f91f617c85c92720582ef5ce65a4,data engineers,PersonType,0.64
e0c7f91f617c85c92720582ef5ce65a4,leaders,PersonType,0.73
e0c7f91f617c85c92720582ef5ce65a4,communicate,Skill,0.86
e0c7f91f617c85c92720582ef5ce65a4,business,Skill,0.5
e0c7f91f617c85c92720582ef5ce65a4,procedures,Skill,0.56
e0c7f91f617c85c92720582ef5ce65a4,2 years,DateTime,0.8
e0c7f91f617c85c92720582ef5ce65a4,big data,Skill,0.91
e0c7f91f617c85c92720582ef5ce65a4,query databases,Skill,0.57
e0c7f91f617c85c92720582ef5ce65a4,statistical analysis,Skill,0.54
e0c7f91f617c85c92720582ef5ce65a4,prototypes,Skill,0.51
e0c7f91f617c85c92720582ef5ce65a4,management,Skill,0.7
e0c7f91f617c85c92720582ef5ce65a4,data science,Skill,0.76
e0c7f91f617c85c92720582ef5ce65a4,design architecture,Skill,0.75
e0c7f91f617c85c92720582ef5ce65a4,statistical software,Skill,0.73
e0c7f91f617c85c92720582ef5ce65a4,machine learning,Skill,0.99
e0c7f91f617c85c92720582ef5ce65a4,education,Skill,0.73
e0c7f91f617c85c92720582ef5ce65a4,certifications,Skill,0.68
e0c7f91f617c85c92720582ef5ce65a4,bachelors,PersonType,0.85
e0c7f91f617c85c92720582ef5ce65a4,degree,Quantity,0.8
e0c7f91f617c85c92720582ef5ce65a4,statistics,Skill,0.91
e0c7f91f617c85c92720582ef5ce65a4,employer,PersonType,0.85
e0c7f91f617c85c92720582ef5ce65a4,applicants,PersonType,0.62
e0c7f91f617c85c92720582ef5ce65a4,veteran,PersonType,0.41
3597217852dbb5126237693cfea132c0,senior data scientist,PersonType,0.83
3597217852dbb5126237693cfea132c0,plymouth,Location,0.51
3597217852dbb5126237693cfea132c0,mathematical modeling,Skill,0.98
3597217852dbb5126237693cfea132c0,methods,Skill,0.94
3597217852dbb5126237693cfea132c0,data,Skill,0.46
3597217852dbb5126237693cfea132c0,optimize,Skill,0.55
3597217852dbb5126237693cfea132c0,business decision making,Skill,0.61
3597217852dbb5126237693cfea132c0,strategy,Skill,0.83
3597217852dbb5126237693cfea132c0,processes,Skill,0.54
3597217852dbb5126237693cfea132c0,optimization,Skill,0.78
3597217852dbb5126237693cfea132c0,computer vision,Skill,1.0
3597217852dbb5126237693cfea132c0,machine learning,Skill,1.0
3597217852dbb5126237693cfea132c0,statistical analysis,Skill,1.0
3597217852dbb5126237693cfea132c0,explore,Skill,0.71
3597217852dbb5126237693cfea132c0,connect,Skill,0.97
3597217852dbb5126237693cfea132c0,mine,Skill,0.98
3597217852dbb5126237693cfea132c0,analyze,Skill,1.0
3597217852dbb5126237693cfea132c0,design strategies,Skill,0.98
3597217852dbb5126237693cfea132c0,algorithms,Skill,0.99
3597217852dbb5126237693cfea132c0,analyze,Skill,0.78
3597217852dbb5126237693cfea132c0,data,Skill,0.61
3597217852dbb5126237693cfea132c0,models,Skill,0.75
3597217852dbb5126237693cfea132c0,algorithms,Skill,0.99
3597217852dbb5126237693cfea132c0,predictive data models,Skill,0.99
3597217852dbb5126237693cfea132c0,pattern,Skill,0.72
3597217852dbb5126237693cfea132c0,detection forecasting,Skill,0.59
3597217852dbb5126237693cfea132c0,develop,Skill,0.78
