,id,skill,type
7,4208835490.0,complex analytical concepts people fieldswork,
8,4208835490.0,complex extremely varied data,
9,4208835490.0,worlds largest organisations,
10,4208835490.0,real world problemsdevelop,
11,4208835490.0,data science products solutions,
12,4208835490.0,clients,
13,4208835490.0,data science teamwrite,
14,4208835490.0,highly optimized code advance,
15,4208835490.0,internal data science toolboxwork,
16,4208835490.0,multi-disciplinary environment specialists,
17,4208835490.0,machine,
18,4208835490.0,engineering designadd,
19,4208835490.0,real-world impact academic expertise,
20,4208835490.0,black papers,
21,4208835490.0,meetings conferences wishattend conferences,
22,4208835490.0,icml one global team,
23,4208835490.0,data science retrospectives opportunity share,
24,4208835490.0,co-workers work,
25,4208835490.0,one largest advanced data science teams,
26,4208835490.0,london support lead data scientists,
27,4208835490.0,data science productshow,
28,4208835490.0,successful projections,
29,4208835490.0,real world problems,
30,4208835490.0,variety industries,
31,4208835490.0,past deliveries end end machine,
32,4208835490.0,pipelinesbuild,
33,4208835490.0,products,
34,4208835490.0,core engineering team,
35,4208835490.0,engineering process scale data,
36,4208835490.0,complex problems,
37,4208835490.0,client situationsbe,
38,4208835490.0,focus modelling,
39,4208835490.0,data engineering team,
40,4208835490.0,clean-up transformation data,
41,4208835490.0,best practices,
42,4208835490.0,software development productionise machine,
43,4208835490.0,machine,
44,4208835490.0,engineering teams,
45,4208835490.0,code model development scale,
46,4208835490.0,ux visual design teams,
47,4208835490.0,complex models,
48,4208835490.0,stunning user-focused,
49,4208835490.0,new technologies,
50,4208835490.0,problem-solving skills,
51,4208835490.0,multicultural creative environment,
52,4208835490.0,strong real-world impact,
53,4208835490.0,strong strong fusing tech amp leadership,
54,4208835490.0,strong strong multidisciplinary teamwork,
55,4208835490.0,strong strong innovative work culture,
56,4208835490.0,strong strong striving,
57,4208835490.0,strong strong healthcare efficiency,
58,4208835490.0,strong environmental impact,
59,4208835490.0,product development,
0,4161325309.0,bachelors computer science engineering statistics,
1,4161325309.0,equivalent areaexceptional problem-solving analytical skills6 years,
2,4161325309.0,data,
3,4161325309.0,relational databases data,
4,4161325309.0,data structures,
5,4161325309.0,architecture etl development business intelligence tools techniques technology experience,
6,4161325309.0,analytics business analysis,
7,4161325309.0,comparable consumer analytics,
8,4161325309.0,solutionsexperience,
9,4161325309.0,big data technologies,
10,4161325309.0,hadoop hive pig hbase,
11,4161325309.0,emr etc knowledge,
12,4161325309.0,systems computing data storageadvanced sql knowledge database business environment,
13,4161325309.0,large scale complex data,
14,4161325309.0,analytical quantitative skills,
15,4161325309.0,ability,
16,4161325309.0,business tools,
17,4161325309.0,tableau sql ssas-type tools etc ability,
18,4161325309.0,data metrics,
19,4161325309.0,assumptions,
20,4161325309.0,business cases,
21,4161325309.0,root cause analysesability,
22,4161325309.0,tight deadlines,
23,4161325309.0,multiple competing priorities ability,
24,4161325309.0,ambiguous requirementsstrong verbal written communication data presentation skills,
25,4161325309.0,ability,
26,4161325309.0,creative business technical teamsidentify,
27,4161325309.0,customer business problems,
28,4161325309.0,business product engineering teamsdevelop thorough understanding associates data sources,
29,4161325309.0,data use,
30,4161325309.0,particular business problemscreate,
31,4161325309.0,downstream data pipelines,
32,4161325309.0,master datasets data lake aggregate,
33,4161325309.0,data self-service analyses,
34,4161325309.0,business intelligence visualization software eg tableau amazon quicksight etc,
35,4161325309.0,non-technical internal customers,
36,4161325309.0,analytics,
37,4161325309.0,derive new insights power associate customer successdesign,
38,4161325309.0,support data warehouse infrastructure,
39,4161325309.0,aws cloud technologiesdevelop performance dashboards,
40,4161325309.0,key metrics,
41,4161325309.0,leadership business teamswork business owners,
42,4161325309.0,curated data sets,
43,4161325309.0,specific business questionsmanage,
44,4161325309.0,numerous requests,
45,4161325309.0,necessarymasters phd computer science engineering math statistics economics equivalent areaprior experience,
46,4161325309.0,requirements,
47,4161325309.0,business analyses,
48,4161325309.0,metrics business decisionsfamiliarity aws services,
49,4161325309.0,s3 redshift emr athena etc experience,
50,4161325309.0,predictive analytics,
51,4161325309.0,tools,
52,4161325309.0,modelsexperience business intelligence,
53,4161325309.0,tools tableau quicksight etc knowledge professional software engineering practices,
54,4161325309.0,best practices,
55,4161325309.0,full software development life cycle,
56,4161325309.0,standards code reviews,
57,4161325309.0,source control management,
58,4161325309.0,processes,
59,4161325309.0,operationsdemonstrated ability work,
60,4161325309.0,various internal organizations,
0,4169107659.0,mastersphd degree equivalent computer science engineering mathematics,
1,4169107659.0,fieldstrong familiarity,
2,4169107659.0,various machine,
3,4169107659.0,statistical techniquesself-motivated strong sense ownership adaptable,
5,4169107659.0,drive projects,
6,4169107659.0,completion,
7,4169107659.0,minimal guidancestrong written verbal communication skills,
8,4169107659.0,results,
9,4169107659.0,effective mannerproficiency python software development experience plusexperience,
10,4169107659.0,relational data,
11,4169107659.0,sql experience,
12,4169107659.0,big data technologies,
13,4169107659.0,hadoop plusability work,
0,4178043295.0,telefon,
1,4178043295.0,089,
0,4137914400.0,data science team,
1,4137914400.0,efficient robust signal processing-based algorithms,
2,4137914400.0,vital signsdefine design study protocols,
3,4137914400.0,data,
4,4137914400.0,signal quality algorithm development validation productpropose research,
5,4137914400.0,test algorithms,
6,4137914400.0,clinical data sets,
7,4137914400.0,mathematical modelstake ownership deliverables,
8,4137914400.0,results,
9,4137914400.0,timely project deliveryphd master degree biomedical electricalelectronics engineering engineering computer science,
10,4137914400.0,disciplinesignal processing machine,
11,4137914400.0,data,
12,4137914400.0,physiological patient dataproficiency,
13,4137914400.0,one modern scripting language matlab python rsolid experience,
14,4137914400.0,testing,
15,4137914400.0,software applicationssolid experience,
16,4137914400.0,research biomedical signal processing parameter estimation feature,
17,4137914400.0,extraction etc background time-domain frequency,
18,4137914400.0,domain discrete-time signal processing algorithmsprevious experience,
19,4137914400.0,clinical studies data collection,
20,4137914400.0,medical devices bonusproficiency one programming languages,
21,4137914400.0,c c bonusexperience,
22,4137914400.0,industries,
23,4137914400.0,pharmaceutical medical technology healthcare consumer electronics wearables,
24,4137914400.0,fashionexperience,
0,4108304992.0,div data science innovation group part bank retail bank digital group,
1,4108304992.0,agile start-up,
2,4108304992.0,incubation team,
3,4108304992.0,concepts,
4,4108304992.0,prototypes,
5,4108304992.0,scale div div group,
6,4108304992.0,life products,
7,4108304992.0,leverage data machine,
8,4108304992.0,new improved customer experience customers,
9,4108304992.0,div div building products,
10,4108304992.0,recommendation systems chatbots graph network analytics knowledge graphs,
11,4108304992.0,systems,
12,4108304992.0,div div data scientist harness machine,
13,4108304992.0,artificial intelligence,
14,4108304992.0,data products,
15,4108304992.0,smart features,
16,4108304992.0,nlp application software products div div,
17,4108304992.0,complex problems,
18,4108304992.0,logical pieces,
19,4108304992.0,smart analytical approaches,
20,4108304992.0,mathematics statistics machine,
21,4108304992.0,software,
22,4108304992.0,div div areas focus,
23,4108304992.0,natural language processing predictive analytics,
24,4108304992.0,feed recommendation engines graph analytics operations research simulation optimization div div phd master degree computer science,
25,4108304992.0,technical field,
26,4108304992.0,preferred div div technical knowledge python,
27,4108304992.0,caffe tensorflow pytorch div div experience,
28,4108304992.0,wide variety machine,
29,4108304992.0,data science areas,
30,4108304992.0,limited image processing nlp predictive analytics operations,
0,4058925826.0,automated algorithms,
1,4058925826.0,adverse drug reactions,
2,4058925826.0,clinicalconduct training data mining,
3,4058925826.0,machine,
4,4058925826.0,text analytics technique,
5,4058925826.0,inter-disciplinary teampossess,
6,4058925826.0,master phd relevant field computer science bioinformatics,
7,4058925826.0,extensive working experience text analytics machine,
8,4058925826.0,software suchbackground health sciences,
9,4058925826.0,least 3 years,
10,4058925826.0,working,
0,4179324560.0,work customers,
1,4179324560.0,presales,
2,4179324560.0,proofs,
3,4179324560.0,concept post-sales data science,
4,4179324560.0,aiml models,
5,4179324560.0,operational systems,
6,4179324560.0,innovation input product managementengineering,
7,4179324560.0,direct development novel aiml data science software featuresdefine,
8,4179324560.0,re-usable data science assets templates,
9,4179324560.0,awareness,
10,4179324560.0,technical marketing content author white papers blogs,
11,4179324560.0,new content tibco user communityrepresent,
12,4179324560.0,data science team speaker instructor industry events,
13,4179324560.0,external conferences,
14,4179324560.0,stakeholder team,
15,4179324560.0,industry knowledge analytics,
0,4161302210.0,experience taste,
1,4161302210.0,advanced technologies,
2,4161302210.0,global exposure,
3,4161302210.0,wide range,
4,4161302210.0,innovative projectswork,
5,4161302210.0,highly skilled team,
6,4161302210.0,talented individuals,
7,4161302210.0,curious passionate,
8,4161302210.0,machine,
9,4161302210.0,artificial intelligence algorithmsbring,
10,4161302210.0,insights,
11,4161302210.0,projects,
12,4161302210.0,strong analytical logical thinkingtransform knowledge ideas enterprise solutionsenjoy team collaboration,
13,4161302210.0,organizationbachelors degree data science statistics operations research computer science related disciplineskeen,
14,4161302210.0,high programing languages,
15,4161302210.0,python r rshiny,
16,4161302210.0,big data cloud,
0,4201821932.0,mid-level data scientist sql python spark,
1,4201821932.0,london,
2,4201821932.0,60 65k basic company key responsibilities,
3,4201821932.0,ideal candidate,
4,4201821932.0,additional resources,
5,4201821932.0,employment business employment agency,
6,4201821932.0,conduct employment agencies employment businesses regulations,
